Weight,Height,BMI,Age,Gender,BMIcase,Exercise Recommendation Plan
50.27098876354697,1.828592237577832,15.03442903662748,19,Female,Severe Thinness,1
53.048943968018484,1.8753321510654057,15.087506499499991,33,Male,Severe Thinness,1
53.234477399416434,1.8782774848690937,15.092565644333643,48,Male,Severe Thinness,1
53.0979564588359,1.8542065259685685,15.445363589482843,39,Male,Severe Thinness,1
51.04540543672702,1.8210549059019117,15.39463128318267,33,Male,Severe Thinness,1
51.48246976617164,1.9245568061848768,13.900055162598795,60,Male,Severe Thinness,1
52.075532714701154,1.964187472841808,13.501591314182647,43,Male,Severe Thinness,1
55.491402367227366,1.939676659032196,14.749368750390108,49,Male,Severe Thinness,1
59.7520409318237,1.9485505410093504,15.738202571457885,24,Male,Severe Thinness,1
58.41748386393839,1.9393885986935036,15.531928760831017,29,Male,Severe Thinness,1
51.06974667519486,1.8669759991239245,14.652244282725492,20,Male,Severe Thinness,1
51.07299432335065,1.8852410676011397,14.371078373081998,18,Male,Severe Thinness,1
50.23654294851827,1.8219114418646098,15.134174593268288,28,Male,Severe Thinness,1
52.41218348441707,1.8664753773338238,15.045043339074695,31,Male,Severe Thinness,1
51.87160879132925,1.9185886744502065,14.098233847473391,26,Male,Severe Thinness,1
52.05808418571343,1.8099691577956893,15.891283151403785,41,Male,Severe Thinness,1
55.68147136398978,1.8888413834830577,15.618063055976311,43,Male,Severe Thinness,1
60.634163628248956,1.9640499118980923,15.719626981750581,34,Male,Severe Thinness,1
51.281064894467995,1.8254956604528911,15.391629054692228,38,Male,Severe Thinness,1
50.878361217594986,1.932898796038628,13.617904554835599,38,Male,Severe Thinness,1
50.28417846726438,1.7838626075655215,15.802148744553634,49,Male,Severe Thinness,1
50.576416050663646,1.8494432611221228,14.787614972641762,19,Male,Severe Thinness,1
56.595619795296194,1.9640830737455963,14.67039543468323,50,Male,Severe Thinness,1
52.753612304195876,1.9545114088425246,13.815265800361322,36,Male,Severe Thinness,1
53.45714181536796,1.876476405138817,15.18411655111224,32,Male,Severe Thinness,1
58.373851086086496,1.9372307804266213,15.555311574489664,29,Male,Severe Thinness,1
50.88735376977918,1.9033212987207497,14.060848772203686,23,Male,Severe Thinness,1
50.30052976805294,1.85368569340966,14.640190757318885,61,Male,Severe Thinness,1
50.60072657034246,1.926434521913724,13.634871520615668,45,Male,Severe Thinness,1
61.79557470055891,1.9677610972780164,15.959199571564909,57,Male,Severe Thinness,1
56.02649953294185,1.9549768374136955,14.659307614563476,50,Male,Severe Thinness,1
53.416175667986295,1.950867201036225,14.035317300793933,51,Male,Severe Thinness,1
57.686930663314186,1.9472597733627057,15.213491346393448,54,Male,Severe Thinness,1
57.51441518013526,1.9360752756671369,15.346673346264847,54,Male,Severe Thinness,1
55.49856229675862,1.9156013079877978,15.152092359699523,22,Male,Severe Thinness,1
52.52557295305111,1.8587852862351635,15.202421154132347,23,Male,Severe Thinness,1
52.05522767053111,1.9305376705055468,13.967144676004086,49,Male,Severe Thinness,1
50.20425292754046,1.9503275537321119,13.1984250740442,44,Male,Severe Thinness,1
55.234159270644014,1.933458394327309,14.788236120607264,53,Male,Severe Thinness,1
55.253540440797934,1.86948658265859,15.814035435051242,62,Male,Severe Thinness,1
51.56490624191423,1.812582112961504,15.694805107837622,48,Male,Severe Thinness,1
54.963272690531944,1.9265158401180529,14.809422086199415,50,Male,Severe Thinness,1
54.928390777784756,1.9293976334253753,14.764402663799125,54,Male,Severe Thinness,1
61.27325403769253,1.9585746905036612,15.972924259990648,30,Male,Severe Thinness,1
52.23677831390106,1.9395326382525846,13.899218564549964,44,Male,Severe Thinness,1
54.894875616956696,1.9138574017904586,15.022610062832502,37,Male,Severe Thinness,1
51.548693140772656,1.959328007755614,13.427448464557955,46,Male,Severe Thinness,1
52.138030665851346,1.838303216287138,15.43258778299962,48,Male,Severe Thinness,1
59.53661384421795,1.9325946136383427,15.937593987865034,29,Male,Severe Thinness,1
50.7206521151484,1.8954093698540069,14.123768252113555,50,Male,Severe Thinness,1
50.52665773262707,1.7930245643174632,15.716024383121919,27,Male,Severe Thinness,1
56.82782914525755,1.9503638492936526,14.939169341367313,47,Male,Severe Thinness,1
53.135570514498646,1.8803843918540302,15.029972977664473,48,Male,Severe Thinness,1
50.97418463908937,1.8855292470330056,14.360296464171448,63,Male,Severe Thinness,1
55.87749075128628,1.897462727140285,15.519177747059135,65,Male,Severe Thinness,1
50.6174584787783,1.9051700899081936,13.967623223301409,22,Male,Severe Thinness,1
58.54268537332792,1.9343728597938175,15.647700802410933,55,Male,Severe Thinness,1
53.05773320335017,1.9254682750898295,14.319063637147075,36,Male,Severe Thinness,1
50.84215927022671,1.8067373633181298,15.574817306388208,44,Male,Severe Thinness,1
55.34696703923395,1.9078175820890577,15.206524610380526,54,Male,Severe Thinness,1
55.433667956188835,1.9229738418149787,15.00848946786369,34,Male,Severe Thinness,1
50.321177538324,1.7963228851218918,15.597258463102175,27,Male,Severe Thinness,1
50.055712848130774,1.8972799514805159,13.905962811166102,35,Male,Severe Thinness,1
50.400749907331964,1.8041472285322993,15.484107299915532,44,Male,Severe Thinness,1
51.02586130820295,1.8319910210063934,15.220261427388003,19,Male,Severe Thinness,1
52.383481881711354,1.8804263802955654,14.817264208642182,39,Male,Severe Thinness,1
50.44051331462703,1.9020443401464149,13.942963958791829,33,Male,Severe Thinness,1
51.37340481736325,1.792650792606664,15.986318405197055,41,Male,Severe Thinness,1
52.695472381135666,1.871350741866036,15.047291883336946,31,Male,Severe Thinness,1
51.06049768643043,1.8856097332383133,14.361129826192231,19,Male,Severe Thinness,1
51.15187087068941,1.8591260751485823,14.801296469724182,23,Male,Severe Thinness,1
58.97217745360304,1.9537646869676284,15.449597858752675,55,Male,Severe Thinness,1
60.63580963003701,1.9502032917945242,15.943303636345187,30,Male,Severe Thinness,1
52.33770118911358,1.8592075308097704,15.146891176590172,49,Male,Severe Thinness,1
54.94303791337422,1.9072920988049,15.103237159623811,54,Male,Severe Thinness,1
51.64000919186816,1.9050411351322527,14.23522109507934,58,Male,Severe Thinness,1
59.20776522497123,1.943865423684809,15.668333061756888,29,Male,Severe Thinness,1
50.7440272142992,1.8186332180768698,15.342790679187912,46,Male,Severe Thinness,1
57.356288228861004,1.9252521266794385,15.492064632634548,65,Male,Severe Thinness,1
50.0,1.8615418697545727,14.477784286199114,28,Male,Severe Thinness,1
53.50575738300227,1.9033123400319532,14.77123602571088,20,Male,Severe Thinness,1
54.96007961312403,1.922167546092902,14.877599815702686,62,Male,Severe Thinness,1
53.70136515702586,1.9012504900754694,14.856233474548226,20,Male,Severe Thinness,1
58.23553166473469,1.9097830928707422,15.966082692661898,42,Male,Severe Thinness,1
52.48279630391764,1.9202951520723386,14.23251756279491,39,Male,Severe Thinness,1
58.44810757945375,1.9204673820450249,15.846335234102117,28,Male,Severe Thinness,1
52.13103079146536,1.9599785924992623,13.575923639873347,46,Male,Severe Thinness,1
51.588919589470656,1.8550872314793,14.993948567982201,60,Male,Severe Thinness,1
53.35176826095033,1.8910108353193669,14.92289315512427,32,Male,Severe Thinness,1
51.647849405306324,1.9270976524141683,13.916873330071379,23,Male,Severe Thinness,1
52.008240574091936,1.8803742395701066,14.71483276306612,37,Male,Severe Thinness,1
51.71228884288995,1.9074932009347634,14.225172984581995,26,Male,Severe Thinness,1
51.957188697897244,1.9410547497470092,13.79128706167926,24,Male,Severe Thinness,1
51.62094470789876,1.9318602192296348,13.831348770514458,35,Male,Severe Thinness,1
53.11074905273824,1.8738108400662032,15.129855428149524,33,Male,Severe Thinness,1
61.37595408377061,1.9710767228421018,15.79802444870019,58,Male,Severe Thinness,1
53.38244841948617,1.8899493051323035,14.947551006726016,31,Male,Severe Thinness,1
56.57669042744582,1.9031059920739575,15.620613180096644,53,Male,Severe Thinness,1
55.792570769441156,1.903966145868117,15.41197557076441,44,Male,Severe Thinness,1
52.721909061027844,1.964374538333233,13.664502513791364,35,Male,Severe Thinness,1
50.919773387923414,1.8899323697564898,14.267596888139465,20,Male,Severe Thinness,1
52.223013786894995,1.9193377646597654,14.1760078255941,57,Male,Severe Thinness,1
53.11832321004673,1.8843203326155766,14.960071227701906,32,Male,Severe Thinness,1
53.24020518504821,1.899551771812864,14.755026642394876,26,Male,Severe Thinness,1
50.78197693261892,1.8152123872321553,15.412277326427322,46,Male,Severe Thinness,1
60.47395895989398,1.9607590648312092,15.727384019710463,57,Male,Severe Thinness,1
56.53728271736345,1.9275525858757503,15.221240846120768,38,Male,Severe Thinness,1
56.349920631117286,1.89369835279777,15.713615387553656,53,Male,Severe Thinness,1
50.49529969489696,1.8170174908904997,15.3016880768827,57,Male,Severe Thinness,1
54.073113886702714,1.8921293187730308,15.111048963627852,44,Male,Severe Thinness,1
51.87930167582762,1.9000903030686942,14.371403349187815,57,Male,Severe Thinness,1
51.082988965739595,1.798496351713206,15.793935700657206,45,Male,Severe Thinness,1
51.98164624930013,1.831309125585991,15.503790683084102,37,Male,Severe Thinness,1
51.322789773778055,1.8159182936231546,15.565057301712656,33,Male,Severe Thinness,1
50.85716408155655,1.8837451778951235,14.332777890875267,61,Male,Severe Thinness,1
50.74435986018615,1.899912529653883,14.074959745053295,62,Male,Severe Thinness,1
55.5966144910649,1.9067600898475197,15.31640409389708,22,Male,Severe Thinness,1
56.33734977063712,1.9056980662782528,15.523616333296895,39,Male,Severe Thinness,1
50.32432068138382,1.9215186096948782,13.633019022018832,45,Male,Severe Thinness,1
52.86359871942407,1.92913278480623,14.206704312333517,36,Male,Severe Thinness,1
51.72631784194701,1.954969757471419,13.547488210888929,39,Male,Severe Thinness,1
51.35930032869967,1.8339057788618705,15.270933503342636,37,Male,Severe Thinness,1
52.47357225883333,1.904847439549331,14.473881133818894,39,Male,Severe Thinness,1
51.583829566723026,1.899255253467491,14.302732199515347,20,Male,Severe Thinness,1
51.274735398781324,1.861813570586817,14.803016634134528,18,Male,Severe Thinness,1
55.10410649102003,1.9511687917132563,14.491079947241442,22,Male,Severe Thinness,1
54.827750876442146,1.9569569502921778,14.316780562751372,52,Male,Severe Thinness,1
50.94398451562048,1.8914609324222447,14.240622226309188,62,Male,Severe Thinness,1
57.018258681118056,1.892913298001,15.9129166261468,65,Male,Severe Thinness,1
51.2602974191477,1.856645425489321,14.872274929364426,23,Male,Severe Thinness,1
50.124388067238016,1.8985648082782243,13.906786319399032,36,Male,Severe Thinness,1
52.63730488758749,1.9031176547255788,14.534102549786688,59,Male,Severe Thinness,1
55.73303435779399,1.9712237990756694,14.343248878260914,47,Male,Severe Thinness,1
52.11227321296399,1.8507976345297326,15.224810633174307,26,Male,Severe Thinness,1
53.841817319823384,1.911628075241973,14.734097543177901,19,Male,Severe Thinness,1
51.274946220477936,1.8563102811492573,14.881864364505361,23,Male,Severe Thinness,1
50.44757643244216,1.9452863167113998,13.331114337522214,45,Male,Severe Thinness,1
50.340345486720054,1.9207329608480999,13.648468878741378,45,Male,Severe Thinness,1
51.57214038845664,1.9033623745102648,14.235748843600579,19,Male,Severe Thinness,1
50.780817580768264,1.9215139350142292,13.755321090394325,19,Male,Severe Thinness,1
58.33137547664778,1.9749937485656108,14.955045958135585,35,Male,Severe Thinness,1
50.47382765572663,1.788467311838993,15.78134794059355,60,Male,Severe Thinness,1
56.885126319449405,1.9436353301380176,15.06040268848409,49,Male,Severe Thinness,1
53.65959055384712,1.8903901496374855,15.015715346562244,62,Male,Severe Thinness,1
50.67890490494353,1.8298502701378054,15.17777115498702,63,Male,Severe Thinness,1
56.57737464560988,1.9364787578706075,15.088464618775783,48,Male,Severe Thinness,1
50.401729589044564,1.8591743106614718,14.59531353482598,33,Male,Severe Thinness,1
58.04723691494103,1.930124851361186,15.583159706254254,28,Male,Severe Thinness,1
59.78485615064759,1.964068355142164,15.502232885395593,34,Male,Severe Thinness,1
56.830817452426984,1.9466143811548176,14.999714834166795,47,Male,Severe Thinness,1
51.76425211893707,1.8460032298218212,15.190102334822203,37,Male,Severe Thinness,1
50.80251903139381,1.924458309091502,13.717679865887371,20,Male,Severe Thinness,1
53.45458845500671,1.8624003468004378,15.413553366217156,45,Male,Severe Thinness,1
50.32485623938931,1.931332005709299,13.492533006506642,45,Male,Severe Thinness,1
58.58957739833085,1.9042163224782895,16.156618855415054,19,Male,Mild Thinness,2
60.85175449960843,1.9282096882786168,16.366631037400207,28,Male,Mild Thinness,2
54.530152295119635,1.8310113559712315,16.26539247417641,42,Male,Mild Thinness,2
61.692805938678866,1.9266635718364724,16.621061936097735,60,Male,Mild Thinness,2
62.947443532046265,1.9446446576532523,16.647224594870835,33,Male,Mild Thinness,2
54.839865122504314,1.828185632113044,16.409690045854685,40,Male,Mild Thinness,2
56.56696288383754,1.8744128282722414,16.100228725108785,34,Male,Mild Thinness,2
51.372353317380494,1.7699264859618773,16.398877114969547,29,Female,Mild Thinness,2
65.83561886446002,1.975983823712801,16.861191344575417,40,Male,Mild Thinness,2
55.62551678827995,1.8567725559253205,16.134614120959405,29,Male,Mild Thinness,2
60.419360942478235,1.9008022216508296,16.72155431624656,51,Male,Mild Thinness,2
57.236560630706144,1.8524791425018463,16.679010193356767,29,Male,Mild Thinness,2
50.402151672090994,1.7536674380748725,16.390327631528095,25,Male,Mild Thinness,2
50.30466762223644,1.7411563057159618,16.593842891201383,57,Male,Mild Thinness,2
55.470853947986946,1.8478558114135588,16.250381625372846,42,Male,Mild Thinness,2
62.55088698551164,1.9357126821022648,16.6932932294631,33,Male,Mild Thinness,2
53.18693925361283,1.7736156976505968,16.90756153735006,32,Female,Mild Thinness,2
50.4764679793878,1.7382667679746784,16.706889537616807,51,Male,Mild Thinness,2
53.3597276923645,1.780277274707536,16.83695503746308,32,Female,Mild Thinness,2
50.31955573051815,1.7397379862054845,16.625978673827273,57,Male,Mild Thinness,2
59.49250130843463,1.8850066546152981,16.742722366499283,37,Male,Mild Thinness,2
58.83980099157854,1.8839258739369475,16.578328524392596,62,Male,Mild Thinness,2
61.054816801502994,1.897850202540883,16.951167059033057,27,Male,Mild Thinness,2
50.31305646249543,1.7460665004227565,16.502847057611593,24,Male,Mild Thinness,2
61.77238761462387,1.9562233635054138,16.14717719343065,18,Male,Mild Thinness,2
54.7884360704075,1.8382450131980068,16.214727156141535,40,Male,Mild Thinness,2
50.68701841404237,1.7408626829990739,16.72722904631187,37,Male,Mild Thinness,2
56.884008195670006,1.8527363849559788,16.570919650005532,25,Male,Mild Thinness,2
54.36228748280178,1.8014633593710778,16.753148731599673,55,Male,Mild Thinness,2
50.9328440744015,1.7603090930231924,16.43517365737695,24,Male,Mild Thinness,2
54.392295789712456,1.8266169876365375,16.30373518599995,42,Male,Mild Thinness,2
56.73791276885839,1.874387584204575,16.149337178511104,34,Male,Mild Thinness,2
59.19674666931351,1.9079013459246739,16.26208627175377,47,Male,Mild Thinness,2
56.40361042970861,1.8699039460440774,16.13270937422579,33,Male,Mild Thinness,2
57.31732101221144,1.8565800806610027,16.628778865564477,26,Male,Mild Thinness,2
65.39999538308027,1.965772416658419,16.920315038685505,49,Male,Mild Thinness,2
63.37943316871345,1.9611027340889813,16.47691819347002,38,Male,Mild Thinness,2
61.86176490810211,1.9378555752646498,16.473967381129825,21,Male,Mild Thinness,2
53.628254745099206,1.7778782644161168,16.966330135602547,21,Male,Mild Thinness,2
52.895337657436436,1.7723127025183976,16.839558108106708,64,Male,Mild Thinness,2
50.28866135280378,1.745525364529642,16.5050729604757,23,Male,Mild Thinness,2
52.337129528038716,1.7831527107248666,16.45948709066133,44,Male,Mild Thinness,2
53.1638783328277,1.7980505385644108,16.444886809421455,32,Male,Mild Thinness,2
55.04452917538775,1.8057212533282896,16.880384322524137,55,Male,Mild Thinness,2
56.966205796453124,1.8535343338764456,16.58065201042922,25,Male,Mild Thinness,2
60.270587657903995,1.891131175733435,16.851828126274476,60,Male,Mild Thinness,2
52.527013120146584,1.7613675751813316,16.930493814056792,32,Female,Mild Thinness,2
50.523493684085274,1.7479362778377656,16.537551450167946,30,Male,Mild Thinness,2
50.41337899793016,1.7463206562124283,16.533270418942156,51,Male,Mild Thinness,2
52.03437733717117,1.7679144445409822,16.64610006758746,49,Male,Mild Thinness,2
56.23067715343559,1.8601068223234432,16.25174442298729,33,Male,Mild Thinness,2
56.4124087083876,1.874275460305927,16.058595757634507,34,Male,Mild Thinness,2
52.00464599682912,1.7580992394531114,16.825065313202273,54,Male,Mild Thinness,2
55.15095810864506,1.8170392014022292,16.703231768169175,42,Male,Mild Thinness,2
54.95087347484667,1.818241180508986,16.621705284187673,40,Female,Mild Thinness,2
55.06964566575319,1.8162610164611492,16.693793646459927,42,Female,Mild Thinness,2
50.702174714695886,1.7372301351574488,16.801544958163415,37,Male,Mild Thinness,2
52.99850548820213,1.787513889204183,16.590949320484732,62,Male,Mild Thinness,2
51.98652329990104,1.7517439708451106,16.9415774537945,32,Male,Mild Thinness,2
65.27220755248565,1.9625611829429084,16.94205978939394,26,Male,Mild Thinness,2
53.88183228352324,1.810887860724999,16.432062235773476,52,Male,Mild Thinness,2
58.03746350220312,1.8772234903887357,16.470125181017064,24,Male,Mild Thinness,2
57.57109958733128,1.8482663132957649,16.85364050156431,31,Male,Mild Thinness,2
57.14233665758759,1.882661584373126,16.121795202632406,38,Male,Mild Thinness,2
53.861211011346384,1.8084754330903823,16.470658247919655,37,Male,Mild Thinness,2
56.299230801748486,1.8731969242288882,16.045525458935447,34,Male,Mild Thinness,2
59.32588520723405,1.9049089208643557,16.34952315196165,47,Male,Mild Thinness,2
55.56514680214575,1.8470981775667024,16.287126018629387,28,Male,Mild Thinness,2
65.93009876129122,1.9722379082472685,16.94894218813637,25,Male,Mild Thinness,2
58.10129279508471,1.8737962751257111,16.547969760047984,61,Male,Mild Thinness,2
55.29446723841315,1.838590169676992,16.357853345419596,35,Male,Mild Thinness,2
55.687754110761084,1.8621229935779917,16.060118040825657,42,Male,Mild Thinness,2
56.56733530181405,1.8584139418189005,16.37903717476803,26,Male,Mild Thinness,2
54.919179874592864,1.8192886391286958,16.592964419119056,40,Female,Mild Thinness,2
59.90362787487293,1.921481931705209,16.225639323653088,54,Male,Mild Thinness,2
54.697226638974065,1.8288356898222704,16.35448674510673,41,Male,Mild Thinness,2
58.291182482912774,1.873707473454783,16.603774509074327,60,Male,Mild Thinness,2
62.2850747527368,1.9394886233840414,16.55815140466869,59,Male,Mild Thinness,2
64.42445210251852,1.9763843152794087,16.493310529284816,48,Male,Mild Thinness,2
52.41299245486045,1.7714242598969494,16.70472491365088,64,Male,Mild Thinness,2
54.61721541192794,1.8340865250702094,16.236460348916406,41,Male,Mild Thinness,2
56.84699134319226,1.8587488748387728,16.455292681793598,62,Male,Mild Thinness,2
57.35150140235471,1.8784252442366933,16.25413801624002,54,Male,Mild Thinness,2
56.26644014029078,1.868701740613216,16.113259962108526,34,Male,Mild Thinness,2
55.4831264521517,1.8120649456509843,16.896066103601974,55,Male,Mild Thinness,2
62.27388430831372,1.9288538311516374,16.73886603827501,19,Male,Mild Thinness,2
51.76389336346412,1.7914971881090456,16.13078228532972,58,Male,Mild Thinness,2
53.844231344421594,1.809352388674014,16.44902580439741,42,Male,Mild Thinness,2
50.29965916471277,1.75355443195559,16.35826590434029,25,Male,Mild Thinness,2
55.60386853036168,1.8521855058484278,16.209972047201557,35,Male,Mild Thinness,2
57.336535475777744,1.8734839528633245,16.335261321382855,55,Male,Mild Thinness,2
59.39031475094782,1.912497435054566,16.236048836233294,47,Male,Mild Thinness,2
54.664079390733264,1.8119833418089428,16.65358751227655,40,Male,Mild Thinness,2
54.62430221146579,1.8040197702384455,16.78549270740598,41,Male,Mild Thinness,2
58.87848826315027,1.8894192061582067,16.491560734389342,52,Male,Mild Thinness,2
59.897160346896555,1.9288246147215489,16.10050999115532,53,Male,Mild Thinness,2
55.89049631754737,1.8592804386690855,16.169547235173578,34,Male,Mild Thinness,2
56.69719777856307,1.8407868586954192,16.7358235677692,32,Male,Mild Thinness,2
52.491573614074206,1.7680782706502038,16.79138696886858,36,Male,Mild Thinness,2
62.62129514488984,1.9543923144422215,16.401669320333127,50,Male,Mild Thinness,2
61.39788466198677,1.9381731787995788,16.34848958775808,42,Male,Mild Thinness,2
54.392276039057705,1.814772301499398,16.51655226356373,35,Male,Mild Thinness,2
52.958628073482494,1.7879093642514372,16.566989511764355,32,Male,Mild Thinness,2
50.59430790959151,1.7425223411413706,16.664583857667285,51,Male,Mild Thinness,2
59.97724454265549,1.9153644435332298,16.349647480366155,28,Male,Mild Thinness,2
54.77887637740078,1.8403384889484438,16.173117590019377,29,Male,Mild Thinness,2
58.059930944608126,1.8579944824507393,16.819516779399578,61,Male,Mild Thinness,2
53.16323381477825,1.7762418810221965,16.849941314008532,64,Male,Mild Thinness,2
60.66790361936002,1.9397245450990293,16.12542470775034,54,Male,Mild Thinness,2
61.42457477934567,1.907785055173951,16.87530103950605,37,Male,Mild Thinness,2
64.85162431162635,1.9673469984913745,16.755612753796775,61,Male,Mild Thinness,2
59.19511477666131,1.8868573406185611,16.62646310930395,62,Male,Mild Thinness,2
52.39046973028998,1.7758126042424893,16.612058515235823,53,Male,Mild Thinness,2
56.61099018097902,1.8604772207577955,16.357027585769945,33,Male,Mild Thinness,2
64.87112455824179,1.9770155911741163,16.597051294362718,47,Male,Mild Thinness,2
63.03610433849869,1.936699962421911,16.806191709366132,38,Male,Mild Thinness,2
56.297064986422825,1.8374866624448223,16.673167499121234,64,Male,Mild Thinness,2
61.529195684266604,1.9135004869963896,16.80378144743781,60,Male,Mild Thinness,2
62.10910249481292,1.93987878188735,16.509547533981628,63,Male,Mild Thinness,2
50.70089241179156,1.7619153488439203,16.332539635168732,54,Female,Mild Thinness,2
61.49401240227251,1.9415364923323195,16.313982712747926,49,Male,Mild Thinness,2
63.973135179413745,1.9483449341053851,16.85128852888444,24,Male,Mild Thinness,2
55.578955166516025,1.857728517881073,16.105267337414144,36,Male,Mild Thinness,2
50.49970322880367,1.7624214615432765,16.2581765669522,54,Male,Mild Thinness,2
63.334244549609856,1.9731538865584688,16.26700833072252,49,Male,Mild Thinness,2
56.7883130858395,1.8566073243797936,16.475820422164848,62,Male,Mild Thinness,2
51.30525952218931,1.7639589459512015,16.48868301872838,44,Male,Mild Thinness,2
54.099564455710095,1.8289014755855522,16.172776544623133,29,Male,Mild Thinness,2
52.90291400409335,1.7955271919519806,16.409540035932867,23,Male,Mild Thinness,2
52.5436532885239,1.7714979916823563,16.742445742640868,49,Male,Mild Thinness,2
62.25029552043066,1.9371260014885499,16.59130107051848,19,Male,Mild Thinness,2
61.76375026069344,1.9433001806780472,16.353673807243105,22,Male,Mild Thinness,2
57.58209256457064,1.8695565144387845,16.473814976037268,61,Male,Mild Thinness,2
56.062793964393514,1.828160136572991,16.774210743587417,42,Female,Mild Thinness,2
50.58988616998756,1.7503897720393136,16.51358723328102,26,Male,Mild Thinness,2
51.41927625985053,1.763169751154739,16.54106919464653,37,Male,Mild Thinness,2
59.874848130940535,1.8826587614427308,16.89107147340732,58,Male,Mild Thinness,2
54.985606741546775,1.8335777877412593,16.35345435594865,56,Male,Mild Thinness,2
60.01661585973866,1.9054718021841075,16.53039909063638,29,Male,Mild Thinness,2
60.46580985324795,1.9062137286229996,16.637771605632075,31,Male,Mild Thinness,2
55.08272804875583,1.815198897800014,16.71718122400461,20,Male,Mild Thinness,2
56.94231902107674,1.8589095403587605,16.48213207865791,55,Male,Mild Thinness,2
53.20534596454517,1.7991028763269,16.43698768812034,58,Male,Mild Thinness,2
55.44809220481317,1.8474249999865042,16.245974345748827,42,Male,Mild Thinness,2
50.13485724095053,1.7522619637970582,16.328292414675797,31,Male,Mild Thinness,2
55.90750278101834,1.8655274336886187,16.064847161368707,35,Male,Mild Thinness,2
58.5303806160222,1.9040822000857829,16.14541981510691,31,Male,Mild Thinness,2
59.36203035808836,1.8946133104644898,16.538835484419117,34,Male,Mild Thinness,2
60.905344389471,1.9470712434286688,16.065833554840328,54,Male,Mild Thinness,2
61.09528151950093,1.9387163846061761,16.25908999612269,41,Male,Mild Thinness,2
50.56917946262976,1.75075129148393,16.499991966928093,26,Male,Mild Thinness,2
60.023415815579206,1.9304040063380477,16.11006247724717,34,Male,Mild Thinness,2
51.48303169627921,1.7593597485796812,16.632398601919924,53,Male,Mild Thinness,2
60.65331053242309,1.9275958164012206,16.328524911675974,52,Male,Mild Thinness,2
51.131048791512875,1.759383933556185,16.51824458266124,53,Male,Mild Thinness,2
56.684679803736685,1.8740200405576568,16.140436714459042,35,Male,Mild Thinness,2
56.39147773476042,1.8370514143572607,16.70949306006661,64,Male,Mild Thinness,2
55.338673801463806,1.820287039814651,16.701463684552746,21,Male,Mild Thinness,2
55.43279522572935,1.8240468779646926,16.663967248927737,35,Male,Mild Thinness,2
60.03636003927862,1.9294981838552652,16.12835161513398,52,Male,Mild Thinness,2
61.16286260210481,1.9068078179131278,16.82165930008837,60,Male,Mild Thinness,2
52.3033610453605,1.7959796075790333,16.213935749035855,60,Male,Mild Thinness,2
53.242612976345555,1.7906876360775694,16.605703524705703,33,Female,Mild Thinness,2
57.2997720023427,1.8562594770309748,16.6294490828196,26,Male,Mild Thinness,2
62.81562489179964,1.952471555315704,16.47945552316983,33,Male,Mild Thinness,2
50.69002020921642,1.7396861881293983,16.749248773222067,51,Female,Mild Thinness,2
52.45256032170984,1.7708570112080992,16.72521262303841,49,Male,Mild Thinness,2
50.57087164979985,1.7324805273708193,16.849238714106345,37,Male,Mild Thinness,2
51.48507498267207,1.7681107545941974,16.468853523930974,44,Male,Mild Thinness,2
55.94368253226135,1.8611724235578275,16.15194134398753,34,Male,Mild Thinness,2
62.99804698049684,1.9351618959979788,16.822900707694792,59,Male,Mild Thinness,2
52.654869965264886,1.7706002763152329,16.79618839350775,23,Male,Mild Thinness,2
56.905086903758296,1.8698380424662635,16.277492674514576,23,Male,Mild Thinness,2
60.89444272123633,1.925478907990492,16.433202070700784,65,Male,Mild Thinness,2
61.804194610563336,1.9175090348273027,16.806660381053053,61,Male,Mild Thinness,2
57.54642399659512,1.8488075510309236,16.834971827346028,62,Male,Mild Thinness,2
51.80778049945095,1.7612315716713536,16.6994324899622,23,Male,Mild Thinness,2
53.107125757051584,1.7888599307672561,16.596822229877283,32,Female,Mild Thinness,2
50.37343679950628,1.7557629892459259,16.34178204982072,55,Female,Mild Thinness,2
56.69426369879318,1.8761669651734225,16.10580496061263,41,Male,Mild Thinness,2
50.43090275251842,1.7626472216834308,16.23188382214707,55,Female,Mild Thinness,2
53.61475328650398,1.7777463192981076,16.9645646280045,21,Male,Mild Thinness,2
56.21333368975382,1.8607608070015482,16.23523112372051,34,Male,Mild Thinness,2
59.445988843931715,1.875429800476457,16.900367025109215,58,Male,Mild Thinness,2
56.83425581213744,1.842597132659082,16.741583607083783,32,Male,Mild Thinness,2
55.767566397418406,1.864548904067025,16.04093500286725,41,Male,Mild Thinness,2
52.956976711229785,1.799618564251488,16.351732521840983,23,Male,Mild Thinness,2
60.06759440417318,1.9351759275219644,16.03982198468024,53,Male,Mild Thinness,2
56.23954269932476,1.8652735995327867,16.164784875589024,34,Male,Mild Thinness,2
58.89986605871379,1.8788067653930038,16.686588604900454,31,Male,Mild Thinness,2
56.3695157950551,1.8562090363911194,16.365326613415967,41,Male,Mild Thinness,2
57.558428628056184,1.8650503895669923,16.54855116142233,29,Male,Mild Thinness,2
62.76749574568497,1.9559702585463852,16.403661240898014,38,Male,Mild Thinness,2
56.368236895476706,1.8738026148458364,16.054170336654998,29,Male,Mild Thinness,2
51.54976282311568,1.7603707821957282,16.63491503778154,53,Male,Mild Thinness,2
63.649249340464806,1.9729860823729695,16.350255388668174,49,Male,Mild Thinness,2
51.012856865437776,1.7572075805553855,16.520928282540712,44,Male,Mild Thinness,2
