Weight,Height,BMI,Age,Gender,BMIcase,ActivityLevel,Goal,calories,protein,carbs,fat,bmr
52.80292185,1.895817235,14.70065464,58,Male,Severe Thinness,Lightly Active,Muscle Gain,2356,206,265,52,1427.914990375
50.9511243,1.947818836,13.429429,46,Male,Severe Thinness,Lightly Active,Stay Fit,2065,129,258,57,1501.8980155
51.79461505,1.845158201,15.21313627,37,Male,Severe Thinness,Lightly Active,Muscle Gain,2460,215,277,55,1491.170026125
50.63753296,1.832644285,15.08149127,26,Male,Severe Thinness,Lightly Active,Muscle Gain,2519,220,283,56,1526.778007725
54.78282464,1.958015408,14.28983384,52,Male,Severe Thinness,Active,Muscle Gain,3139,275,353,70,1516.5878764
56.16855462,1.896503746,15.61800707,54,Male,Severe Thinness,Lightly Active,Muscle Gain,2445,214,275,54,1482.0003874499998
51.62359092,1.960839385,13.42625233,46,Male,Severe Thinness,Lightly Active,Stay Fit,2086,130,261,58,1516.760524825
51.11994083,1.830295247,15.25947276,37,Female,Severe Thinness,Moderately Active,Muscle Gain,2435,213,274,54,1309.133937675
51.01119491,1.832645298,15.19842003,49,Male,Severe Thinness,Lightly Active,Muscle Gain,2336,204,263,52,1415.51526035
59.98976061,1.964463973,15.54396779,57,Male,Severe Thinness,Sedentary,Muscle Gain,2229,195,251,50,1547.687589225
50.98216164,1.810703323,15.54992579,45,Male,Severe Thinness,Lightly Active,Stay Fit,1955,122,244,54,1421.5111932749999
56.68170804,1.926189592,15.28077227,34,Male,Severe Thinness,Lightly Active,Stay Fit,2208,138,276,61,1605.6855753999998
55.11905307,1.927654129,14.84099372,33,Male,Severe Thinness,Sedentary,Muscle Gain,2298,201,259,51,1595.974361325
52.64058286,1.912082393,14.40246256,45,Male,Severe Thinness,Lightly Active,Muscle Gain,2477,217,279,55,1501.4573242249999
50.03344743,1.839495927,14.78963995,34,Male,Severe Thinness,Lightly Active,Muscle Gain,2450,214,276,54,1485.019428675
50.17951143,1.88533444,14.12020012,34,Male,Severe Thinness,Lightly Active,Muscle Gain,2500,219,281,56,1515.1291393000001
52.00542243,1.84249726,15.32194941,37,Male,Severe Thinness,Lightly Active,Muscle Gain,2461,215,277,55,1491.6150118
52.38895387,1.828056831,15.67690812,45,Male,Severe Thinness,Lightly Active,Muscle Gain,2387,209,269,53,1446.4250580750002
55.4973368,1.898500653,15.3984091,62,Male,Severe Thinness,Lightly Active,Stay Fit,1975,123,247,55,1436.5362761249999
54.17160493,1.967143085,13.99900703,52,Male,Severe Thinness,Moderately Active,Stay Fit,2350,147,294,65,1516.180477425
61.36187098,1.96551235,15.88385893,55,Male,Severe Thinness,Lightly Active,Stay Fit,2162,135,270,60,1572.06392855
53.23082457,1.860866968,15.38416816,60,Male,Severe Thinness,Lightly Active,Stay Fit,1925,120,241,53,1400.3501007
57.90986021,1.965670357,14.98816891,55,Male,Severe Thinness,Lightly Active,Stay Fit,2114,132,264,59,1537.6425752249997
51.2686913,1.808903656,15.66841189,45,Male,Severe Thinness,Lightly Active,Stay Fit,1957,122,245,54,1423.251698
54.86045974,1.956048338,14.33838489,53,Male,Severe Thinness,Lightly Active,Stay Fit,2078,130,260,58,1511.1348086499997
50.11119572,1.811802684,15.2687544,27,Male,Severe Thinness,Moderately Active,Muscle Gain,2796,245,315,62,1503.4886347000001
51.93620301,1.923087191,14.04676801,26,Male,Severe Thinness,Lightly Active,Stay Fit,2195,137,274,61,1596.2915244749997
51.57483628,1.853321498,15.01915172,23,Male,Severe Thinness,Lightly Active,Stay Fit,2151,134,269,60,1564.07429905
50.17794525,1.933940094,13.41673257,45,Male,Severe Thinness,Sedentary,Loss Weight,1431,107,143,48,1490.49201125
54.55789847,1.948003581,14.38329498,21,Male,Severe Thinness,Lightly Active,Stay Fit,2287,143,286,64,1663.0812228250002
50.51496948,1.802978037,15.56098422,62,Male,Severe Thinness,Lightly Active,Muscle Gain,2190,192,246,49,1327.010967925
50.75467389,1.826098323,15.22043219,28,Male,Severe Thinness,Lightly Active,Muscle Gain,2498,219,281,56,1513.858190775
50.28737212,1.822322179,15.14263655,28,Male,Severe Thinness,Lightly Active,Muscle Gain,2486,218,280,55,1506.8250830749998
55.3972139,1.923456118,14.98678216,53,Male,Severe Thinness,Lightly Active,Stay Fit,2057,129,257,57,1496.13221275
51.11889373,1.796719306,15.83593175,45,Male,Severe Thinness,Lightly Active,Muscle Gain,2333,204,262,52,1414.1385035499998
53.11148906,1.952545972,13.93161379,51,Male,Severe Thinness,Lightly Active,Stay Fit,2065,129,258,57,1501.4561230999998
59.43495113,1.943645179,15.73805895,42,Male,Severe Thinness,Lightly Active,Muscle Gain,2647,232,298,59,1604.1277481749999
51.52053782,1.844997295,15.13664711,23,Male,Severe Thinness,Sedentary,Muscle Gain,2244,196,252,50,1558.328687575
57.75240594,1.911069276,15.8145272,29,Male,Severe Thinness,Lightly Active,Muscle Gain,2693,236,303,60,1631.9423569
50.57812875,1.864739134,14.57134553,20,Male,Severe Thinness,Moderately Active,Muscle Gain,2932,257,330,65,1576.2432462499999
56.65642929,1.887997524,15.89291805,42,Male,Severe Thinness,Moderately Active,Stay Fit,2389,149,299,66,1541.5627454
51.29113601,1.888679472,14.38502129,48,Male,Severe Thinness,Active,Stay Fit,2516,157,314,70,1458.3360301000002
50.92837991,1.889888774,14.25986393,62,Male,Severe Thinness,Lightly Active,Muscle Gain,2286,200,257,51,1385.46428285
52.29979047,1.921664262,14.16573944,26,Male,Severe Thinness,Lightly Active,Muscle Gain,2638,231,297,59,1599.0380684499999
52.63111817,1.90885283,14.45150222,45,Male,Severe Thinness,Moderately Active,Muscle Gain,2789,244,314,62,1499.3442004500002
50.0,1.964735686,12.9534652,29,Male,Severe Thinness,Moderately Active,Muscle Gain,2954,258,332,66,1587.95980375
56.02959484,1.955058252,14.65889553,50,Male,Severe Thinness,Sedentary,Muscle Gain,2214,194,249,49,1537.2073559
53.13848097,1.904677133,14.65626116,31,Male,Severe Thinness,Lightly Active,Muscle Gain,2593,227,292,58,1571.8080178250002
51.81577144,1.914700009,14.1427226,26,Male,Severe Thinness,Lightly Active,Muscle Gain,2623,230,295,58,1589.8452200250001
56.32560101,1.886430112,15.83029086,44,Male,Severe Thinness,Lightly Active,Muscle Gain,2520,220,284,56,1527.2748301000001
54.16579154,1.895519325,15.08152434,24,Male,Severe Thinness,Lightly Active,Muscle Gain,2659,233,299,59,1611.3574935249999
53.05562006,1.931311739,14.22920042,49,Male,Severe Thinness,Lightly Active,Muscle Gain,2471,216,278,55,1497.6260374750002
50.88104379,1.939315857,13.5308207,46,Male,Severe Thinness,Sedentary,Loss Weight,1436,108,144,48,1495.882848525
50.36608092,1.919471228,13.67328096,45,Male,Severe Thinness,Lightly Active,Stay Fit,2040,128,255,57,1483.3303267000001
50.11759789,1.977177105,12.82033625,65,Male,Severe Thinness,Lightly Active,Stay Fit,1948,122,244,54,1416.911669525
52.73180225,1.883138486,14.87020056,33,Male,Severe Thinness,Moderately Active,Loss Weight,1915,144,192,64,1544.27957625
60.70716795,1.949847216,15.9677045,30,Male,Severe Thinness,Active,Stay Fit,2899,181,362,81,1680.7261895000001
51.48360163,1.808089439,15.74817194,44,Male,Severe Thinness,Lightly Active,Muscle Gain,2359,206,265,52,1429.891915675
54.27026591,1.876209998,15.42780838,47,Male,Severe Thinness,Sedentary,Stay Fit,1782,111,223,50,1485.3339078499998
56.18422349,1.898342991,15.60371282,27,Male,Severe Thinness,Moderately Active,Muscle Gain,3010,263,339,67,1618.3066042750002
56.3077617,1.938109243,14.9911748,28,Male,Severe Thinness,Lightly Active,Muscle Gain,2705,237,304,60,1639.3958938750002
51.60945688,1.850242703,15.0754299,23,Male,Severe Thinness,Lightly Active,Loss Weight,1719,129,172,57,1562.496258175
51.02695058,1.884004842,14.37759154,19,Male,Severe Thinness,Lightly Active,Muscle Gain,2636,231,297,59,1597.7725320499999
50.14168247,1.935522737,13.4195569,28,Male,Severe Thinness,Lightly Active,Stay Fit,2167,135,271,60,1576.118535325
56.01580299,1.876764717,15.90420844,18,Male,Severe Thinness,Lightly Active,Muscle Gain,2719,238,306,60,1648.1359780249998
58.36619063,1.911186601,15.97830425,42,Male,Severe Thinness,Active,Stay Fit,2714,170,339,75,1573.1535319250002
55.10998759,1.91598286,15.01229548,25,Male,Severe Thinness,Lightly Active,Stay Fit,2239,140,280,62,1628.5891634
50.09252155,1.806646192,15.34769096,18,Male,Severe Thinness,Lightly Active,Stay Fit,2124,133,266,59,1545.0790855
52.99821839,1.842912221,15.60527229,39,Male,Severe Thinness,Lightly Active,Muscle Gain,2461,215,277,55,1491.8023220250002
52.64315219,1.895059881,14.67534165,49,Male,Severe Thinness,Lightly Active,Muscle Gain,2427,212,273,54,1470.843947525
55.48086816,1.939893792,14.74318184,49,Male,Severe Thinness,Moderately Active,Stay Fit,2367,148,296,66,1527.2423016
53.06827228,1.934928092,14.17427213,59,Male,Severe Thinness,Lightly Active,Stay Fit,1994,125,249,55,1450.0127803
54.41074371,1.910611754,14.90575428,62,Male,Severe Thinness,Lightly Active,Muscle Gain,2365,207,266,53,1433.23978335
51.96505848,1.938610831,13.82829598,24,Male,Severe Thinness,Moderately Active,Stay Fit,2505,157,313,70,1616.282354175
56.47510802,1.919883443,15.32452913,34,Male,Severe Thinness,Moderately Active,Muscle Gain,2975,260,335,66,1599.6782320749999
60.40953004,1.953587024,15.82909189,31,Male,Severe Thinness,Moderately Active,Stay Fit,2596,162,324,72,1675.0871904
50.31811159,1.942808944,13.33084321,45,Male,Severe Thinness,Lightly Active,Muscle Gain,2471,216,278,55,1497.4367059
50.01252937,1.84898792,14.6384412,34,Male,Severe Thinness,Lightly Active,Muscle Gain,2460,215,277,55,1490.7427437000001
53.82539415,1.89945064,14.92224623,63,Male,Severe Thinness,Active,Muscle Gain,2930,256,330,65,1415.4105915
58.60323597,1.959723349,15.26113163,55,Male,Severe Thinness,Lightly Active,Stay Fit,2119,132,265,59,1540.859452825
51.05833946,1.883540873,14.39252156,19,Male,Severe Thinness,Lightly Active,Muscle Gain,2636,231,297,59,1597.796440225
55.72400379,1.947020418,14.69957918,50,Male,Severe Thinness,Lightly Active,Muscle Gain,2523,221,284,56,1529.12779915
51.68850301,1.874700011,14.71000516,37,Male,Severe Thinness,Lightly Active,Stay Fit,2074,130,259,58,1508.572536975
51.99347602,1.849875691,15.19370706,37,Male,Severe Thinness,Sedentary,Muscle Gain,2154,188,242,48,1496.107067075
52.54053339,1.873908349,14.96682787,33,Male,Severe Thinness,Lightly Active,Muscle Gain,2535,222,285,56,1536.5980520249998
52.26547778,1.908908862,14.34409704,38,Male,Severe Thinness,Lightly Active,Loss Weight,1684,126,168,56,1530.72281655
50.60411118,1.8497165,14.80579062,33,Male,Severe Thinness,Lightly Active,Stay Fit,2065,129,258,57,1502.1139243
51.25691432,1.892999351,14.30410493,19,Male,Severe Thinness,Lightly Active,Stay Fit,2208,138,276,61,1605.693737575
50.65225928,1.957104634,13.22810463,60,Male,Severe Thinness,Lightly Active,Stay Fit,1973,123,247,55,1434.71298905
57.20781472,1.913000961,15.63574145,54,Male,Severe Thinness,Lightly Active,Muscle Gain,2479,217,279,55,1502.703747825
57.18573176,1.94508813,15.11396466,21,Male,Severe Thinness,Moderately Active,Muscle Gain,3139,275,353,70,1687.53739885
52.89102636,1.833874035,15.73107432,41,Male,Severe Thinness,Active,Stay Fit,2545,159,318,71,1475.081535475
55.56175677,1.876697804,15.78280375,38,Male,Severe Thinness,Lightly Active,Stay Fit,2122,133,265,59,1543.5536952000002
51.315507,1.892929594,14.3464365,23,Male,Severe Thinness,Moderately Active,Stay Fit,2459,154,307,68,1586.23606625
57.60510362,1.949339972,15.16718033,35,Male,Severe Thinness,Lightly Active,Stay Fit,2234,140,279,62,1624.3885186999998
55.99830693,1.885735795,15.74950967,43,Male,Severe Thinness,Sedentary,Stay Fit,1834,115,229,51,1528.5679411749998
52.85057827,1.899714716,14.65323685,39,Male,Severe Thinness,Moderately Active,Stay Fit,2365,148,296,66,1525.8274802
51.40809005,1.846327553,15.08853597,18,Male,Severe Thinness,Lightly Active,Muscle Gain,2612,229,294,58,1583.035621125
52.17107782,1.899875793,14.47614223,45,Male,Severe Thinness,Lightly Active,Loss Weight,1638,123,164,55,1489.1331488250003
51.75720539,1.978325174,13.22438323,44,Male,Severe Thinness,Moderately Active,Muscle Gain,2863,251,322,64,1539.0252876499999
52.38388454,1.880146766,14.82191383,39,Male,Severe Thinness,Lightly Active,Muscle Gain,2490,218,280,55,1508.9305741499998
57.0143826,1.918467115,15.50691954,50,Male,Severe Thinness,Lightly Active,Muscle Gain,2515,220,283,56,1524.1857728749999
52.43808914,1.867960232,15.0287161,31,Male,Severe Thinness,Lightly Active,Muscle Gain,2544,223,286,57,1541.8560364
55.64438636,1.902452572,15.39645818,22,Male,Severe Thinness,Sedentary,Muscle Gain,2362,207,266,52,1640.4767211
50.0,1.952529314,13.12637049,28,Male,Severe Thinness,Lightly Active,Muscle Gain,2616,229,294,58,1585.3308212499999
50.57903324,1.940048969,13.43950321,23,Male,Severe Thinness,Lightly Active,Muscle Gain,2654,232,299,59,1608.320938025
52.24649479,1.88047973,14.79188054,52,Male,Severe Thinness,Moderately Active,Stay Fit,2236,140,280,62,1442.76477915
51.35874653,1.896347074,14.28202283,19,Male,Severe Thinness,Moderately Active,Stay Fit,2494,156,312,69,1608.80438655
56.25343383,1.906537816,15.49029796,27,Male,Severe Thinness,Lightly Active,Stay Fit,2233,140,279,62,1624.1204733
56.34597357,1.955701526,14.73587685,51,Male,Severe Thinness,Lightly Active,Stay Fit,2112,132,264,59,1535.77318945
59.50409913,1.95194691,15.61931521,24,Male,Severe Thinness,Active,Stay Fit,2933,183,367,81,1700.00781005
54.28345164,1.879378268,15.36945589,33,Male,Severe Thinness,Lightly Active,Muscle Gain,2570,225,289,57,1557.4459338999998
54.22026075,1.893208246,15.1266635,62,Male,Severe Thinness,Lightly Active,Muscle Gain,2344,205,264,52,1420.4577612499997
51.92975796,1.892802721,14.49469496,37,Male,Severe Thinness,Moderately Active,Stay Fit,2360,148,295,66,1522.299280225
51.3647242,1.853736853,14.95220366,37,Male,Severe Thinness,Lightly Active,Loss Weight,1641,123,164,55,1492.232775125
51.80231743,1.952304454,13.6004649,44,Male,Severe Thinness,Lightly Active,Muscle Gain,2513,220,283,56,1523.21345805
56.66181854,1.93993471,15.05715492,47,Male,Severe Thinness,Lightly Active,Muscle Gain,2556,224,288,57,1549.07737915
51.93937645,1.848844872,15.19482744,37,Male,Severe Thinness,Active,Stay Fit,2579,161,322,72,1494.9218095
50.60157429,1.918558394,13.74795827,45,Male,Severe Thinness,Lightly Active,Muscle Gain,2450,214,276,54,1485.11473915
60.68296076,1.971964636,15.60524363,57,Male,Severe Thinness,Lightly Active,Stay Fit,2144,134,268,60,1559.3075051
57.47619848,1.915212279,15.6819731,65,Male,Severe Thinness,Active,Loss Weight,2003,150,200,67,1451.769659175
52.27065702,1.891285817,14.61407197,60,Male,Severe Thinness,Active,Stay Fit,2432,152,304,68,1409.760205825
50.82078475,1.925381408,13.70930913,24,Male,Severe Thinness,Lightly Active,Stay Fit,2195,137,274,61,1596.5712275
52.00938247,1.88458321,14.64849369,37,Male,Severe Thinness,Lightly Active,Stay Fit,2087,130,261,58,1517.95833095
50.69745908,1.889720075,14.2148544,22,Male,Severe Thinness,Sedentary,Stay Fit,1900,119,238,53,1583.0496376750002
56.97740778,1.960043812,14.83502139,42,Male,Severe Thinness,Active,Stay Fit,2742,171,343,76,1589.8014603000001
50.87250365,1.926441357,13.71933762,62,Male,Severe Thinness,Lightly Active,Stay Fit,1936,121,242,54,1407.750884625
52.17209195,1.824475248,15.6730463,44,Female,Severe Thinness,Lightly Active,Muscle Gain,2114,185,238,47,1281.0179495
55.34073168,1.90384722,15.27162162,65,Male,Severe Thinness,Lightly Active,Stay Fit,1957,122,245,54,1423.3118293
50.75045762,1.804245712,15.59480726,46,Male,Severe Thinness,Lightly Active,Stay Fit,1939,121,242,54,1410.1581462
58.08306321,1.912359166,15.87891582,24,Male,Severe Thinness,Sedentary,Muscle Gain,2392,209,269,53,1661.0551108500001
52.3812797,1.86576027,15.07033793,52,Male,Severe Thinness,Moderately Active,Muscle Gain,2669,234,300,59,1434.91296575
61.30790617,1.964868487,15.87777714,30,Male,Severe Thinness,Lightly Active,Stay Fit,2332,146,292,65,1696.121866075
55.25054434,1.897593925,15.3438147,62,Male,Severe Thinness,Sedentary,Muscle Gain,2064,181,232,46,1433.501646525
53.51107688,1.893246829,14.93609034,45,Male,Severe Thinness,Lightly Active,Muscle Gain,2472,216,278,55,1498.390036925
60.49949016,1.947998249,15.94281397,29,Male,Severe Thinness,Lightly Active,Muscle Gain,2776,243,312,62,1682.4938072250002
53.4189792,1.915980083,14.55198385,19,Male,Severe Thinness,Moderately Active,Muscle Gain,3054,267,344,68,1641.6773438750001
56.91140455,1.94352523,15.06556082,21,Male,Severe Thinness,Lightly Active,Stay Fit,2315,145,289,64,1683.81731425
56.24931485,1.922762456,15.22619095,50,Male,Severe Thinness,Lightly Active,Stay Fit,2089,131,261,58,1519.2196835
50.0375657,1.80974313,15.27865632,19,Male,Severe Thinness,Active,Muscle Gain,3191,279,359,71,1541.46511325
50.43420946,1.829124042,15.0899658,49,Male,Severe Thinness,Active,Stay Fit,2428,152,304,67,1407.5446208499998
52.07336979,1.880497436,14.73101739,57,Male,Severe Thinness,Moderately Active,Stay Fit,2195,137,274,61,1416.0445954000002
51.02638328,1.923266702,13.80211102,23,Male,Severe Thinness,Moderately Active,Muscle Gain,2980,261,335,66,1602.30552155
53.73779869,1.924595299,14.5076621,37,Male,Severe Thinness,Lightly Active,Muscle Gain,2574,225,290,57,1560.250048775
51.78651871,1.837086047,15.34994692,37,Male,Severe Thinness,Active,Muscle Gain,3076,269,346,68,1486.0439664750002
55.86468986,1.938685721,14.86410167,21,Male,Severe Thinness,Lightly Active,Muscle Gain,2756,241,310,61,1670.3254742249999
54.50235232,1.951253833,14.31482723,44,Male,Severe Thinness,Lightly Active,Muscle Gain,2557,224,288,57,1549.557168825
50.76905593,1.81803107,15.36170754,45,Male,Severe Thinness,Lightly Active,Muscle Gain,2350,206,264,52,1423.9599780500002
56.24350392,1.950912318,14.78048601,50,Male,Severe Thinness,Sedentary,Muscle Gain,2213,194,249,49,1536.7552379499998
56.31466664,1.953881903,14.75131151,62,Male,Severe Thinness,Lightly Active,Muscle Gain,2441,214,275,54,1479.322855775
55.28114721,1.864530721,15.90212884,62,Male,Severe Thinness,Lightly Active,Muscle Gain,2332,204,262,52,1413.1431727249999
57.66539249,1.942639669,15.29173998,50,Male,Severe Thinness,Lightly Active,Muscle Gain,2551,223,287,57,1545.803718025
55.22224997,1.950759049,14.51078015,41,Male,Severe Thinness,Lightly Active,Stay Fit,2161,135,270,60,1571.446905325
56.24393828,1.950377633,14.78881453,50,Male,Severe Thinness,Lightly Active,Muscle Gain,2535,222,285,56,1536.425403425
54.0193955,1.920225793,14.65690307,21,Male,Severe Thinness,Lightly Active,Muscle Gain,2707,237,305,60,1640.335075625
55.79364268,1.878472805,15.8118398,43,Male,Severe Thinness,Active,Muscle Gain,3151,276,354,70,1521.9819299249998
52.02186496,1.896151848,14.46911523,38,Male,Severe Thinness,Moderately Active,Muscle Gain,2828,247,318,63,1520.3135545999999
51.20088041,1.894699077,14.27402799,23,Male,Severe Thinness,Lightly Active,Muscle Gain,2617,229,294,58,1586.1957272250002
52.08847938,1.929175545,13.99851635,45,Male,Severe Thinness,Lightly Active,Stay Fit,2072,130,259,58,1506.6195094250002
51.54246886,1.93908204,13.70774281,24,Male,Severe Thinness,Moderately Active,Stay Fit,2499,156,312,69,1612.3509636
60.62540318,1.965104761,15.69942538,56,Male,Severe Thinness,Lightly Active,Stay Fit,2144,134,268,60,1559.4445074250002
52.40250467,1.885603282,14.73856132,40,Male,Severe Thinness,Moderately Active,Muscle Gain,2804,245,315,62,1507.52709795
55.49624939,1.90576186,15.28129092,54,Male,Severe Thinness,Lightly Active,Muscle Gain,2444,214,275,54,1481.0636564
53.97191895,1.884046837,15.20847509,62,Male,Severe Thinness,Lightly Active,Stay Fit,1942,121,243,54,1412.2484626250002
50.18099321,1.815304304,15.22845044,19,Female,Severe Thinness,Lightly Active,Muscle Gain,2278,199,256,51,1380.3751221
57.61836247,1.901419638,15.93692065,65,Male,Severe Thinness,Moderately Active,Muscle Gain,2687,235,302,60,1444.5708984499997
52.35228667,1.915005137,14.28387018,49,Male,Severe Thinness,Moderately Active,Stay Fit,2295,143,287,64,1480.4010773250002
53.54215927,1.958811572,13.95430335,52,Male,Severe Thinness,Moderately Active,Stay Fit,2332,146,292,65,1504.6788252
50.84087577,1.811084293,15.5001493,45,Male,Severe Thinness,Lightly Active,Muscle Gain,2344,205,264,52,1420.336440825
51.99334842,1.929825543,13.96133399,25,Male,Severe Thinness,Lightly Active,Stay Fit,2208,138,276,61,1606.0744485750001
55.37884457,1.887631023,15.54426167,62,Male,Severe Thinness,Active,Muscle Gain,2957,259,333,66,1428.557835075
55.96687796,1.905109749,15.42063254,33,Male,Severe Thinness,Lightly Active,Muscle Gain,2624,230,295,58,1590.3623727250001
55.65689476,1.937205741,14.83337294,50,Male,Severe Thinness,Lightly Active,Stay Fit,2093,131,262,58,1522.322535725
57.7864976,1.954856306,15.1224021,54,Male,Severe Thinness,Sedentary,Stay Fit,1842,115,230,51,1534.6501672499999
53.44380958,1.8622456,15.4099173,24,Male,Severe Thinness,Moderately Active,Stay Fit,2454,153,307,68,1583.3415958
61.58792227,1.976699503,15.7619079,61,Male,Severe Thinness,Lightly Active,Loss Weight,1706,128,171,57,1551.3164120750002
54.54115171,1.924280207,14.73131118,23,Male,Severe Thinness,Lightly Active,Stay Fit,2252,141,282,63,1638.0866464749997
50.64099105,1.929245642,13.60652901,45,Male,Severe Thinness,Moderately Active,Muscle Gain,2775,243,312,62,1492.18843675
52.46353846,1.884170163,14.79384647,57,Male,Severe Thinness,Lightly Active,Muscle Gain,2347,205,264,52,1422.241736475
53.6779586,1.971654032,13.81088284,64,Male,Severe Thinness,Active,Muscle Gain,3010,263,339,67,1454.063356
50.78066149,1.911801006,13.90119442,23,Male,Severe Thinness,Lightly Active,Stay Fit,2190,137,274,61,1592.6822436500001
55.40603673,1.973807648,14.22538088,47,Male,Severe Thinness,Moderately Active,Stay Fit,2414,151,302,67,1557.6901472999998
52.275742,1.896970702,14.52929555,60,Male,Severe Thinness,Moderately Active,Loss Weight,1753,131,175,58,1413.36410875
51.16365828,1.955184549,13.38737856,44,Male,Severe Thinness,Lightly Active,Muscle Gain,2506,219,282,56,1518.626925925
51.63391453,1.878406174,14.6352177,37,Male,Severe Thinness,Moderately Active,Stay Fit,2341,146,293,65,1510.3430040499998
56.80696123,1.897705034,15.77341046,54,Male,Severe Thinness,Sedentary,Muscle Gain,2144,188,241,48,1489.13525855
52.90244068,1.938473691,14.08070975,35,Male,Severe Thinness,Lightly Active,Muscle Gain,2591,227,291,58,1570.570463675
53.70370233,1.94255727,14.23611847,38,Male,Severe Thinness,Lightly Active,Loss Weight,1723,129,172,57,1566.1353170500001
50.6468558,1.928382823,13.65945984,19,Male,Severe Thinness,Active,Stay Fit,2797,175,350,78,1621.707822375
51.16697503,1.869516067,14.65965508,26,Male,Severe Thinness,Lightly Active,Muscle Gain,2566,225,289,57,1555.1172921749999
54.76415289,1.90663493,15.07091207,23,Male,Severe Thinness,Lightly Active,Stay Fit,2240,140,280,62,1629.2883601500002
55.87145844,1.878528932,15.83265047,43,Male,Severe Thinness,Lightly Active,Muscle Gain,2513,220,283,56,1522.7951669
50.52696608,1.898666675,14.02355046,33,Male,Severe Thinness,Lightly Active,Muscle Gain,2528,221,284,56,1531.936332675
55.75105941,1.900995171,15.445452,22,Male,Severe Thinness,Active,Muscle Gain,3396,297,382,75,1640.6325759749998
51.06176624,1.935530394,13.62999385,24,Male,Severe Thinness,Moderately Active,Stay Fit,2488,156,311,69,1605.3241586499998
50.41620032,1.804847014,15.47686372,45,Male,Severe Thinness,Lightly Active,Loss Weight,1553,116,155,52,1412.1913869500002
50.62074114,1.913073516,13.83254447,46,Male,Severe Thinness,Moderately Active,Stay Fit,2289,143,286,64,1476.8783589
56.85407413,1.928761354,15.28289717,58,Male,Severe Thinness,Lightly Active,Muscle Gain,2457,215,276,55,1489.01658755
53.33712727,1.884619074,15.01697226,31,Male,Severe Thinness,Lightly Active,Stay Fit,2147,134,268,60,1561.25819395
54.13726364,1.945685661,14.30217789,37,Male,Severe Thinness,Lightly Active,Stay Fit,2169,136,271,60,1577.426174525
51.7071673,1.811107679,15.76389847,45,Male,Severe Thinness,Lightly Active,Stay Fit,1965,123,246,55,1429.0139723750003
59.5602403,1.956933106,15.55195659,56,Male,Severe Thinness,Sedentary,Stay Fit,1852,116,232,51,1543.6855942500001
50.00876525,1.830467164,14.92545498,19,Male,Severe Thinness,Moderately Active,Muscle Gain,2891,253,325,64,1554.1296300000001
50.79808345,1.912420141,13.89192791,50,Male,Severe Thinness,Lightly Active,Muscle Gain,2406,211,271,53,1458.2434226249998
55.30987892,1.895438763,15.39530127,65,Male,Severe Thinness,Sedentary,Muscle Gain,2042,179,230,45,1417.7480160750001
55.1017586,1.911878922,15.08835094,50,Male,Severe Thinness,Active,Stay Fit,2589,162,324,72,1500.94191225
51.13299937,1.806858646,15.66335689,28,Male,Severe Thinness,Lightly Active,Muscle Gain,2484,217,279,55,1505.6166474499998
50.93525418,1.878188385,14.46807447,63,Male,Severe Thinness,Lightly Active,Stay Fit,1888,118,236,52,1373.2202824249998
53.55623311,1.939425699,14.25132745,33,Male,Severe Thinness,Lightly Active,Muscle Gain,2620,229,295,58,1587.703392975
60.01338894,1.940670454,15.93475997,43,Male,Severe Thinness,Lightly Active,Muscle Gain,2645,231,298,59,1603.05292315
59.05370847,1.959246485,15.38526474,25,Male,Severe Thinness,Moderately Active,Muscle Gain,3153,276,355,70,1695.066137825
56.82911703,1.940324377,15.11548618,65,Male,Severe Thinness,Moderately Active,Muscle Gain,2717,238,306,60,1460.993905925
53.14988184,1.926412728,14.32177569,37,Male,Severe Thinness,Lightly Active,Muscle Gain,2567,225,289,57,1555.5067734
50.82067414,1.951689199,13.34198061,46,Male,Severe Thinness,Lightly Active,Stay Fit,2067,129,258,57,1503.012490775
51.40059837,1.817612924,15.55863219,49,Male,Severe Thinness,Moderately Active,Stay Fit,2186,137,273,61,1410.0140612
51.1167196,1.828671742,15.28578149,38,Male,Severe Thinness,Lightly Active,Stay Fit,2020,126,252,56,1469.0870347500002
51.88900164,1.89773163,14.4081981,60,Male,Severe Thinness,Lightly Active,Stay Fit,1939,121,242,54,1409.97228515
56.78978729,1.94431145,15.02758987,62,Male,Severe Thinness,Lightly Active,Muscle Gain,2439,213,274,54,1478.0925291500002
51.6868049,1.833984117,15.36610221,58,Male,Severe Thinness,Lightly Active,Stay Fit,1895,118,237,53,1378.108122125
58.88421333,1.960438259,15.32208181,24,Male,Severe Thinness,Lightly Active,Muscle Gain,2804,245,315,62,1699.1160451750002
52.09824725,1.923245528,14.08489649,45,Male,Severe Thinness,Moderately Active,Stay Fit,2330,146,291,65,1503.0109275
51.48380641,1.929164719,13.83296189,35,Male,Severe Thinness,Sedentary,Muscle Gain,2233,195,251,50,1550.566013475
53.11679272,1.909486467,14.56775869,19,Male,Severe Thinness,Lightly Active,Stay Fit,2248,140,281,62,1634.5969690750003
55.29619339,1.870972874,15.79729834,36,Male,Severe Thinness,Lightly Active,Muscle Gain,2553,223,287,57,1547.31998015
53.12415419,1.880215153,15.02703571,31,Male,Severe Thinness,Lightly Active,Stay Fit,2140,134,268,59,1556.376012525
